id,name,date,age,mins,played,G,NPG,maxG,maxNPG,G90,NPG90
10,Andy Cole,2000-02-20,28.35,21250,270,147,147,233,232,0.53,0.52
10,Andy Cole,2000-03-18,28.424,21689,276,149,149,233,232,0.53,0.52
10,Andy Cole,2000-04-22,28.52,22159,282,151,151,233,232,0.53,0.52
10,Andy Cole,2000-09-09,28.903,22516,288,154,154,233,232,0.53,0.52
10,Andy Cole,2000-10-24,29.027,23019,294,157,157,233,232,0.53,0.52
10,Andy Cole,2001-01-28,29.29,23405,300,160,160,233,232,0.53,0.52
10,Andy Cole,2001-03-07,29.394,23895,306,163,163,233,232,0.53,0.52
10,Andy Cole,2001-05-05,29.555,24352,312,164,164,233,232,0.53,0.52
10,Andy Cole,2001-09-15,29.919,24682,318,165,165,233,232,0.53,0.52
10,Andy Cole,2001-10-17,30.007,24989,324,169,169,233,232,0.53,0.52
10,Andy Cole,2002-01-08,30.234,25445,330,170,170,233,232,0.53,0.52
10,Andy Cole,2002-02-02,30.303,25985,336,173,173,233,232,0.53,0.52
10,Andy Cole,2002-03-13,30.409,26454,342,176,176,233,232,0.53,0.52
10,Andy Cole,2002-05-11,30.571,26994,348,182,182,233,232,0.53,0.52
10,Andy Cole,2002-09-15,30.919,27500,354,183,183,233,232,0.53,0.52
10,Andy Cole,2002-11-09,31.069,27928,360,184,184,233,232,0.53,0.52
10,Andy Cole,2002-12-07,31.146,28451,366,185,185,233,232,0.53,0.52
10,Andy Cole,2003-01-01,31.214,28985,372,190,190,233,232,0.53,0.52
10,Andy Cole,2003-01-29,31.291,29508,378,193,193,233,232,0.53,0.52
10,Andy Cole,2003-03-22,31.433,30008,384,193,193,233,232,0.53,0.52
10,Andy Cole,2003-05-03,31.548,30548,390,194,194,233,232,0.53,0.52
10,Andy Cole,2003-09-13,31.912,30955,396,199,199,233,232,0.53,0.52
10,Andy Cole,2003-10-25,32.027,31424,402,200,200,233,232,0.53,0.52
10,Andy Cole,2003-12-26,32.197,31803,408,200,200,233,232,0.53,0.52
10,Andy Cole,2004-02-01,32.298,32340,414,202,202,233,232,0.53,0.52
10,Andy Cole,2004-03-27,32.449,32835,420,204,204,233,232,0.53,0.52
10,Andy Cole,2004-05-01,32.545,33303,426,205,205,233,232,0.53,0.52
10,Andy Cole,2004-08-30,32.876,33843,432,209,209,233,232,0.53,0.52
10,Andy Cole,2004-11-07,33.065,34353,438,211,211,233,232,0.53,0.52
10,Andy Cole,2004-12-04,33.139,34906,444,213,213,233,232,0.53,0.52
10,Andy Cole,2005-01-05,33.227,35422,450,215,215,233,232,0.53,0.52
10,Andy Cole,2005-02-05,33.311,35925,456,217,216,233,232,0.53,0.52
10,Andy Cole,2005-04-03,33.467,36415,462,218,217,233,232,0.53,0.52
10,Andy Cole,2005-08-13,33.829,36754,468,219,218,233,232,0.53,0.52
10,Andy Cole,2005-10-16,34.004,37291,474,223,222,233,232,0.53,0.52
10,Andy Cole,2005-12-10,34.155,37793,480,226,225,233,232,0.53,0.52
10,Andy Cole,2006-01-21,34.27,38232,486,227,226,233,232,0.53,0.52
10,Andy Cole,2006-10-01,34.962,38606,492,229,228,233,232,0.53,0.52
10,Andy Cole,2006-11-11,35.075,38819,498,231,230,233,232,0.53,0.52
10,Andy Cole,2007-01-06,35.228,39052,504,233,232,233,232,0.53,0.52
10,Andy Cole,2007-02-10,35.324,39393,510,233,232,233,232,0.53,0.52
10,Andy Cole,2007-12-22,36.186,39655,516,233,232,233,232,0.53,0.52
10,Andy Cole,2008-08-27,36.868,39793,521,233,232,233,232,0.53,0.52
11,Ronaldo,1994-09-13,17.974,80,1,3,2,228,201,0.75,0.66
11,Ronaldo,1995-11-21,19.162,513,6,9,7,228,201,0.75,0.66
11,Ronaldo,1996-09-15,19.981,1029,12,14,12,228,201,0.75,0.66
11,Ronaldo,1996-10-23,20.085,1568,18,22,19,228,201,0.75,0.66
11,Ronaldo,1996-12-07,20.208,2047,24,26,23,228,201,0.75,0.66
11,Ronaldo,1997-01-30,20.356,2565,30,31,27,228,201,0.75,0.66
11,Ronaldo,1997-02-23,20.422,3103,36,35,30,228,201,0.75,0.66
11,Ronaldo,1997-03-20,20.49,3601,42,41,36,228,201,0.75,0.66
11,Ronaldo,1997-04-13,20.556,4141,48,49,42,228,201,0.75,0.66
11,Ronaldo,1997-05-14,20.641,4669,54,54,46,228,201,0.75,0.66
11,Ronaldo,1997-09-21,20.997,5209,60,59,51,228,201,0.75,0.66
11,Ronaldo,1997-10-21,21.079,5720,66,65,56,228,201,0.75,0.66
11,Ronaldo,1997-11-25,21.175,6194,72,67,57,228,201,0.75,0.66
11,Ronaldo,1998-01-11,21.303,6734,78,70,60,228,201,0.75,0.66
11,Ronaldo,1998-02-11,21.388,7267,84,72,62,228,201,0.75,0.66
11,Ronaldo,1998-03-14,21.473,7807,90,78,66,228,201,0.75,0.66
11,Ronaldo,1998-04-11,21.55,8369,96,83,70,228,201,0.75,0.66
11,Ronaldo,1998-05-10,21.629,8902,102,88,75,228,201,0.75,0.66
11,Ronaldo,1998-10-25,22.089,9407,108,92,78,228,201,0.75,0.66
11,Ronaldo,1998-12-09,22.212,9727,114,94,79,228,201,0.75,0.66
11,Ronaldo,1999-03-09,22.459,10199,120,97,81,228,201,0.75,0.66
11,Ronaldo,1999-04-25,22.587,10664,126,100,81,228,201,0.75,0.66
11,Ronaldo,1999-08-29,22.932,11114,132,105,85,228,201,0.75,0.66
11,Ronaldo,1999-11-21,23.162,11453,138,108,86,228,201,0.75,0.66
11,Ronaldo,2001-11-29,25.185,11631,144,108,86,228,201,0.75,0.66
11,Ronaldo,2002-04-04,25.53,11984,150,111,89,228,201,0.75,0.66
11,Ronaldo,2002-10-06,26.037,12392,156,117,95,228,201,0.75,0.66
11,Ronaldo,2002-11-02,26.111,12830,162,117,95,228,201,0.75,0.66
11,Ronaldo,2002-12-21,26.245,13283,168,121,99,228,201,0.75,0.66
11,Ronaldo,2003-01-26,26.344,13770,174,124,102,228,201,0.75,0.66
11,Ronaldo,2003-02-25,26.426,14289,180,127,105,228,201,0.75,0.66
11,Ronaldo,2003-03-23,26.497,14725,186,132,110,228,201,0.75,0.66
11,Ronaldo,2003-04-27,26.593,15209,192,137,115,228,201,0.75,0.66
11,Ronaldo,2003-06-15,26.727,15641,198,143,121,228,201,0.75,0.66
11,Ronaldo,2003-09-16,26.982,16167,204,150,128,228,201,0.75,0.66
11,Ronaldo,2003-10-22,27.08,16681,210,154,132,228,201,0.75,0.66
11,Ronaldo,2003-11-23,27.168,17126,216,157,135,228,201,0.75,0.66
11,Ronaldo,2003-12-14,27.225,17604,222,162,140,228,201,0.75,0.66
11,Ronaldo,2004-01-18,27.321,18103,228,165,143,228,201,0.75,0.66
11,Ronaldo,2004-02-11,27.387,18617,234,170,148,228,201,0.75,0.66
11,Ronaldo,2004-03-24,27.502,19115,240,174,151,228,201,0.75,0.66
11,Ronaldo,2004-05-08,27.625,19577,246,176,153,228,201,0.75,0.66
11,Ronaldo,2004-09-15,27.981,20024,252,179,156,228,201,0.75,0.66
11,Ronaldo,2004-10-19,28.074,20540,258,180,157,228,201,0.75,0.66
11,Ronaldo,2004-11-20,28.162,21046,264,183,160,228,201,0.75,0.66
11,Ronaldo,2005-01-05,28.287,21509,270,187,164,228,201,0.75,0.66
11,Ronaldo,2005-02-13,28.394,21966,276,190,167,228,201,0.75,0.66
11,Ronaldo,2005-03-13,28.471,22448,282,191,168,228,201,0.75,0.66
11,Ronaldo,2005-04-30,28.602,22962,288,197,174,228,201,0.75,0.66
11,Ronaldo,2005-09-10,28.966,23487,294,202,177,228,201,0.75,0.66
11,Ronaldo,2005-11-19,29.158,24005,300,207,181,228,201,0.75,0.66
11,Ronaldo,2006-02-04,29.369,24484,306,210,184,228,201,0.75,0.66
11,Ronaldo,2006-02-26,29.429,24993,312,211,185,228,201,0.75,0.66
11,Ronaldo,2006-04-01,29.522,25404,318,214,188,228,201,0.75,0.66
11,Ronaldo,2006-10-25,30.089,25641,324,215,189,228,201,0.75,0.66
11,Ronaldo,2006-12-09,30.212,26013,330,219,192,228,201,0.75,0.66
11,Ronaldo,2007-02-28,30.434,26319,336,221,194,228,201,0.75,0.66
11,Ronaldo,2007-04-15,30.56,26837,342,224,197,228,201,0.75,0.66
11,Ronaldo,2008-01-13,31.307,27333,348,228,201,228,201,0.75,0.66
11,Ronaldo,2008-02-13,31.392,27495,352,228,201,228,201,0.75,0.66
12,Clive Allen,1978-11-04,17.459,44,1,0,0,129,114,0.54,0.48
12,Clive Allen,1979-04-13,17.897,264,6,1,1,129,114,0.54,0.48
12,Clive Allen,1980-08-19,19.25,804,12,4,4,129,114,0.54,0.48
12,Clive Allen,1980-09-27,19.357,1344,18,8,7,129,114,0.54,0.48
12,Clive Allen,1980-12-06,19.548,1884,24,9,7,129,114,0.54,0.48
12,Clive Allen,1981-01-31,19.702,2424,30,12,10,129,114,0.54,0.48
12,Clive Allen,1982-05-22,21.005,2880,36,13,10,129,114,0.54,0.48
12,Clive Allen,1983-09-24,22.346,3420,42,17,14,129,114,0.54,0.48
12,Clive Allen,1984-03-03,22.787,3870,48,17,14,129,114,0.54,0.48
12,Clive Allen,1984-04-07,22.883,4410,54,22,19,129,114,0.54,0.48
12,Clive Allen,1984-05-07,22.965,4950,60,27,24,129,114,0.54,0.48
12,Clive Allen,1984-09-08,23.305,5490,66,29,26,129,114,0.54,0.48
12,Clive Allen,1984-11-07,23.469,5952,72,35,32,129,114,0.54,0.48
12,Clive Allen,1985-01-01,23.619,6446,78,36,33,129,114,0.54,0.48
12,Clive Allen,1985-12-26,24.602,6942,84,39,36,129,114,0.54,0.48
12,Clive Allen,1986-03-08,24.799,7302,90,39,36,129,114,0.54,0.48
12,Clive Allen,1986-04-26,24.934,7752,96,42,39,129,114,0.54,0.48
12,Clive Allen,1986-09-02,25.287,8292,102,49,46,129,114,0.54,0.48
12,Clive Allen,1986-10-18,25.413,8832,108,56,52,129,114,0.54,0.48
12,Clive Allen,1986-11-29,25.528,9372,114,61,57,129,114,0.54,0.48
12,Clive Allen,1987-01-01,25.618,9912,120,68,64,129,114,0.54,0.48
12,Clive Allen,1987-03-22,25.837,10452,126,71,65,129,114,0.54,0.48
12,Clive Allen,1987-04-18,25.911,10992,132,76,70,129,114,0.54,0.48
12,Clive Allen,1987-05-16,25.988,11472,138,79,73,129,114,0.54,0.48
12,Clive Allen,1987-09-05,26.294,12012,144,82,75,129,114,0.54,0.48
12,Clive Allen,1987-10-31,26.448,12418,150,83,75,129,114,0.54,0.48
12,Clive Allen,1987-12-20,26.585,12912,156,84,76,129,114,0.54,0.48
12,Clive Allen,1988-02-13,26.735,13364,162,87,79,129,114,0.54,0.48
12,Clive Allen,1988-03-12,26.812,13904,168,90,82,129,114,0.54,0.48
12,Clive Allen,1988-07-26,27.184,14300,174,91,82,129,114,0.54,0.48
12,Clive Allen,1988-09-07,27.302,14767,180,96,86,129,114,0.54,0.48
12,Clive Allen,1988-11-09,27.474,15281,186,97,87,129,114,0.54,0.48
12,Clive Allen,1989-04-12,27.896,15734,192,101,91,129,114,0.54,0.48
12,Clive Allen,1989-08-30,28.279,16226,198,103,93,129,114,0.54,0.48
12,Clive Allen,1989-11-11,28.479,16674,204,106,96,129,114,0.54,0.48
12,Clive Allen,1989-12-26,28.602,17080,210,110,99,129,114,0.54,0.48
12,Clive Allen,1990-03-17,28.824,17440,216,111,99,129,114,0.54,0.48
12,Clive Allen,1990-04-16,28.906,17760,222,112,100,129,114,0.54,0.48
12,Clive Allen,1990-09-22,29.342,18024,228,113,100,129,114,0.54,0.48
12,Clive Allen,1990-11-24,29.514,18288,234,114,101,129,114,0.54,0.48
12,Clive Allen,1991-03-05,29.791,18648,240,115,101,129,114,0.54,0.48
12,Clive Allen,1991-11-16,30.491,19052,246,119,104,129,114,0.54,0.48
12,Clive Allen,1991-12-28,30.606,19546,252,122,107,129,114,0.54,0.48
12,Clive Allen,1992-02-12,30.732,20086,258,125,110,129,114,0.54,0.48
12,Clive Allen,1992-04-04,30.875,20580,264,127,112,129,114,0.54,0.48
12,Clive Allen,1993-08-21,32.255,21089,270,127,112,129,114,0.54,0.48
12,Clive Allen,1994-02-12,32.734,21434,274,129,114,129,114,0.54,0.48
13,Diego Forlán,2002-01-29,22.7,14,1,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-03-03,22.79,94,6,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-03-30,22.864,390,12,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-05-11,22.979,713,18,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-09-03,23.294,768,24,0,0,174,156,0.5,0.45
13,Diego Forlán,2002-09-28,23.362,949,30,1,0,174,156,0.5,0.45
13,Diego Forlán,2002-10-29,23.447,1236,36,2,1,174,156,0.5,0.45
13,Diego Forlán,2002-12-01,23.537,1550,42,5,4,174,156,0.5,0.45
13,Diego Forlán,2002-12-28,23.611,1891,48,8,7,174,156,0.5,0.45
13,Diego Forlán,2003-01-26,23.691,2082,54,9,8,174,156,0.5,0.45
13,Diego Forlán,2003-03-12,23.814,2234,60,9,8,174,156,0.5,0.45
13,Diego Forlán,2003-08-23,24.263,2417,66,9,8,174,156,0.5,0.45
13,Diego Forlán,2003-10-04,24.378,2753,72,9,8,174,156,0.5,0.45
13,Diego Forlán,2003-11-09,24.476,3227,78,13,12,174,156,0.5,0.45
13,Diego Forlán,2003-12-26,24.605,3536,84,16,15,174,156,0.5,0.45
13,Diego Forlán,2004-02-28,24.78,3823,90,17,16,174,156,0.5,0.45
13,Diego Forlán,2004-08-08,25.224,4041,96,17,16,174,156,0.5,0.45
13,Diego Forlán,2004-09-22,25.347,4356,102,18,17,174,156,0.5,0.45
13,Diego Forlán,2004-10-31,25.454,4896,108,21,20,174,156,0.5,0.45
13,Diego Forlán,2004-12-12,25.569,5229,114,22,21,174,156,0.5,0.45
13,Diego Forlán,2005-01-30,25.703,5691,120,30,29,174,156,0.5,0.45
13,Diego Forlán,2005-03-06,25.799,6200,126,33,32,174,156,0.5,0.45
13,Diego Forlán,2005-04-28,25.944,6716,132,35,34,174,156,0.5,0.45
13,Diego Forlán,2005-08-09,26.226,7239,138,42,40,174,156,0.5,0.45
13,Diego Forlán,2005-09-21,26.344,7709,144,44,42,174,156,0.5,0.45
13,Diego Forlán,2005-10-26,26.439,8243,150,45,43,174,156,0.5,0.45
13,Diego Forlán,2005-12-21,26.593,8732,156,47,45,174,156,0.5,0.45
13,Diego Forlán,2006-01-29,26.7,9186,162,47,45,174,156,0.5,0.45
13,Diego Forlán,2006-03-04,26.793,9726,168,50,48,174,156,0.5,0.45
13,Diego Forlán,2006-03-29,26.861,10237,174,53,51,174,156,0.5,0.45
13,Diego Forlán,2006-04-25,26.935,10717,180,53,51,174,156,0.5,0.45
13,Diego Forlán,2006-07-22,27.176,11244,186,56,53,174,156,0.5,0.45
13,Diego Forlán,2006-10-15,27.409,11704,192,59,56,174,156,0.5,0.45
13,Diego Forlán,2006-11-11,27.483,12222,198,61,58,174,156,0.5,0.45
13,Diego Forlán,2006-12-20,27.589,12762,204,62,59,174,156,0.5,0.45
13,Diego Forlán,2007-01-27,27.693,13277,210,63,60,174,156,0.5,0.45
13,Diego Forlán,2007-03-10,27.808,13691,216,65,62,174,156,0.5,0.45
13,Diego Forlán,2007-05-06,27.964,14228,222,69,66,174,156,0.5,0.45
13,Diego Forlán,2007-08-16,28.244,14761,228,78,74,174,156,0.5,0.45
13,Diego Forlán,2007-09-23,28.348,15267,234,80,76,174,156,0.5,0.45
13,Diego Forlán,2007-10-25,28.435,15726,240,84,80,174,156,0.5,0.45
13,Diego Forlán,2007-12-05,28.548,16080,246,87,82,174,156,0.5,0.45
13,Diego Forlán,2008-01-02,28.624,16517,252,89,84,174,156,0.5,0.45
13,Diego Forlán,2008-01-23,28.682,16993,258,90,85,174,156,0.5,0.45
13,Diego Forlán,2008-02-17,28.75,17533,264,92,87,174,156,0.5,0.45
13,Diego Forlán,2008-03-22,28.843,18073,270,96,90,174,156,0.5,0.45
13,Diego Forlán,2008-05-03,28.958,18613,276,97,90,174,156,0.5,0.45
13,Diego Forlán,2008-08-31,29.287,19092,282,102,94,174,156,0.5,0.45
13,Diego Forlán,2008-11-01,29.457,19547,288,104,96,174,156,0.5,0.45
13,Diego Forlán,2008-11-26,29.525,20014,294,107,99,174,156,0.5,0.45
13,Diego Forlán,2009-01-03,29.629,20477,300,112,103,174,156,0.5,0.45
13,Diego Forlán,2009-02-08,29.728,21011,306,115,106,174,156,0.5,0.45
13,Diego Forlán,2009-03-11,29.812,21497,312,120,110,174,156,0.5,0.45
13,Diego Forlán,2009-04-23,29.93,22035,318,124,113,174,156,0.5,0.45
13,Diego Forlán,2009-05-30,30.031,22563,324,134,121,174,156,0.5,0.45
13,Diego Forlán,2009-09-19,30.338,23049,330,136,123,174,156,0.5,0.45
13,Diego Forlán,2009-10-24,30.434,23578,336,138,124,174,156,0.5,0.45
13,Diego Forlán,2009-12-05,30.549,24101,342,141,127,174,156,0.5,0.45
13,Diego Forlán,2010-01-09,30.645,24623,348,142,128,174,156,0.5,0.45
13,Diego Forlán,2010-01-31,30.705,25088,354,144,130,174,156,0.5,0.45
13,Diego Forlán,2010-02-25,30.773,25522,360,149,133,174,156,0.5,0.45
13,Diego Forlán,2010-03-21,30.839,25921,366,152,135,174,156,0.5,0.45
13,Diego Forlán,2010-04-11,30.897,26406,372,156,138,174,156,0.5,0.45
13,Diego Forlán,2010-05-05,30.962,26807,378,160,142,174,156,0.5,0.45
13,Diego Forlán,2010-09-16,31.329,27347,384,165,147,174,156,0.5,0.45
13,Diego Forlán,2010-10-16,31.411,27762,390,165,147,174,156,0.5,0.45
13,Diego Forlán,2010-11-13,31.488,28141,396,167,149,174,156,0.5,0.45
13,Diego Forlán,2010-12-16,31.578,28647,402,169,151,174,156,0.5,0.45
13,Diego Forlán,2011-01-23,31.682,29004,408,171,153,174,156,0.5,0.45
13,Diego Forlán,2011-03-02,31.786,29478,414,171,153,174,156,0.5,0.45
13,Diego Forlán,2011-04-30,31.948,29797,420,172,154,174,156,0.5,0.45
13,Diego Forlán,2011-09-17,32.331,30191,426,173,155,174,156,0.5,0.45
13,Diego Forlán,2011-12-21,32.591,30442,432,173,155,174,156,0.5,0.45
13,Diego Forlán,2012-03-04,32.794,30757,438,174,156,174,156,0.5,0.45
13,Diego Forlán,2012-04-22,32.928,31182,444,174,156,174,156,0.5,0.45
14,Ian Rush,1980-12-13,19.149,90,1,0,0,270,267,0.47,0.46
14,Ian Rush,1981-04-25,19.513,540,6,0,0,270,267,0.47,0.46
14,Ian Rush,1981-10-31,20.03,975,12,3,3,270,267,0.47,0.46
14,Ian Rush,1982-01-05,20.211,1515,18,5,5,270,267,0.47,0.46
14,Ian Rush,1982-02-20,20.337,2055,24,11,11,270,267,0.47,0.46
14,Ian Rush,1982-03-17,20.405,2619,30,13,13,270,267,0.47,0.46
14,Ian Rush,1982-04-10,20.471,3159,36,17,17,270,267,0.47,0.46
14,Ian Rush,1982-05-08,20.548,3699,42,19,19,270,267,0.47,0.46
14,Ian Rush,1982-09-04,20.873,4239,48,20,20,270,267,0.47,0.46
14,Ian Rush,1982-10-09,20.969,4735,54,25,25,270,267,0.47,0.46
14,Ian Rush,1982-11-06,21.046,5275,60,29,29,270,267,0.47,0.46
14,Ian Rush,1982-12-18,21.161,5815,66,34,34,270,267,0.47,0.46
14,Ian Rush,1983-02-05,21.295,6355,72,41,41,270,267,0.47,0.46
14,Ian Rush,1983-03-16,21.402,6895,78,43,43,270,267,0.47,0.46
14,Ian Rush,1983-05-02,21.53,7391,84,46,46,270,267,0.47,0.46
14,Ian Rush,1983-09-10,21.889,7961,90,49,49,270,267,0.47,0.46
14,Ian Rush,1983-10-15,21.985,8457,96,50,50,270,267,0.47,0.46
14,Ian Rush,1983-11-12,22.062,8997,102,58,58,270,267,0.47,0.46
14,Ian Rush,1983-12-26,22.182,9537,108,61,61,270,267,0.47,0.46
14,Ian Rush,1984-02-01,22.283,10077,114,67,67,270,267,0.47,0.46
14,Ian Rush,1984-03-07,22.379,10617,120,70,70,270,267,0.47,0.46
14,Ian Rush,1984-04-07,22.464,11187,126,74,74,270,267,0.47,0.46
14,Ian Rush,1984-04-28,22.522,11727,132,78,78,270,267,0.47,0.46
14,Ian Rush,1984-10-20,23.001,12297,138,83,82,270,267,0.47,0.46
14,Ian Rush,1984-11-18,23.08,12837,144,88,87,270,267,0.47,0.46
14,Ian Rush,1984-12-21,23.17,13289,150,90,88,270,267,0.47,0.46
14,Ian Rush,1985-02-23,23.346,13829,156,94,92,270,267,0.47,0.46
14,Ian Rush,1985-03-31,23.444,14369,162,94,92,270,267,0.47,0.46
14,Ian Rush,1985-05-11,23.556,14909,168,100,98,270,267,0.47,0.46
14,Ian Rush,1985-08-17,23.825,15449,174,102,100,270,267,0.47,0.46
14,Ian Rush,1985-09-07,23.882,15989,180,106,104,270,267,0.47,0.46
14,Ian Rush,1985-10-19,23.997,16529,186,109,107,270,267,0.47,0.46
14,Ian Rush,1985-12-07,24.131,17069,192,112,110,270,267,0.47,0.46
14,Ian Rush,1986-01-12,24.23,17609,198,114,112,270,267,0.47,0.46
14,Ian Rush,1986-03-15,24.4,18149,204,118,116,270,267,0.47,0.46
14,Ian Rush,1986-04-19,24.496,18674,210,123,121,270,267,0.47,0.46
14,Ian Rush,1986-08-25,24.846,19170,216,129,127,270,267,0.47,0.46
14,Ian Rush,1986-09-27,24.936,19710,222,132,130,270,267,0.47,0.46
14,Ian Rush,1986-11-08,25.051,20250,228,139,137,270,267,0.47,0.46
14,Ian Rush,1986-12-20,25.166,20790,234,141,139,270,267,0.47,0.46
14,Ian Rush,1987-01-24,25.262,21330,240,145,143,270,267,0.47,0.46
14,Ian Rush,1987-03-14,25.396,21870,246,150,148,270,267,0.47,0.46
14,Ian Rush,1987-04-18,25.492,22366,252,154,152,270,267,0.47,0.46
14,Ian Rush,1987-09-20,25.916,22906,258,158,156,270,267,0.47,0.46
14,Ian Rush,1987-10-25,26.012,23446,264,161,159,270,267,0.47,0.46
14,Ian Rush,1987-12-13,26.146,23986,270,162,160,270,267,0.47,0.46
14,Ian Rush,1988-01-31,26.281,24526,276,163,160,270,267,0.47,0.46
14,Ian Rush,1988-03-20,26.415,25066,282,163,160,270,267,0.47,0.46
14,Ian Rush,1988-05-08,26.549,25606,288,166,163,270,267,0.47,0.46
14,Ian Rush,1988-10-01,26.949,26008,294,166,163,270,267,0.47,0.46
14,Ian Rush,1988-11-19,27.083,26504,300,169,166,270,267,0.47,0.46
14,Ian Rush,1989-01-21,27.255,26954,306,171,168,270,267,0.47,0.46
14,Ian Rush,1989-05-20,27.581,27267,312,174,171,270,267,0.47,0.46
14,Ian Rush,1989-08-26,27.849,27763,318,175,172,270,267,0.47,0.46
14,Ian Rush,1989-10-29,28.025,28303,324,179,176,270,267,0.47,0.46
14,Ian Rush,1989-12-02,28.118,28843,330,182,179,270,267,0.47,0.46
14,Ian Rush,1990-01-01,28.2,29383,336,187,184,270,267,0.47,0.46
14,Ian Rush,1990-03-18,28.408,29923,342,188,185,270,267,0.47,0.46
14,Ian Rush,1990-04-21,28.501,30463,348,191,188,270,267,0.47,0.46
14,Ian Rush,1990-08-28,28.854,31003,354,195,192,270,267,0.47,0.46
14,Ian Rush,1990-10-06,28.961,31543,360,195,192,270,267,0.47,0.46
14,Ian Rush,1990-11-24,29.095,32083,366,201,198,270,267,0.47,0.46
14,Ian Rush,1991-01-01,29.199,32623,372,203,200,270,267,0.47,0.46
14,Ian Rush,1991-03-09,29.383,33119,378,203,200,270,267,0.47,0.46
14,Ian Rush,1991-04-13,29.478,33659,384,206,203,270,267,0.47,0.46
14,Ian Rush,1991-09-14,29.9,34153,390,209,206,270,267,0.47,0.46
14,Ian Rush,1991-10-19,29.996,34693,396,209,206,270,267,0.47,0.46
14,Ian Rush,1992-02-22,30.341,35233,402,209,206,270,267,0.47,0.46
14,Ian Rush,1992-04-18,30.494,35712,408,211,208,270,267,0.47,0.46
14,Ian Rush,1992-08-08,30.801,36208,414,215,212,270,267,0.47,0.46
14,Ian Rush,1992-09-12,30.897,36703,420,215,212,270,267,0.47,0.46
14,Ian Rush,1992-10-31,31.031,37207,426,221,218,270,267,0.47,0.46
14,Ian Rush,1992-12-28,31.19,37674,432,223,220,270,267,0.47,0.46
14,Ian Rush,1993-03-06,31.376,38170,438,224,221,270,267,0.47,0.46
14,Ian Rush,1993-04-10,31.472,38710,444,229,226,270,267,0.47,0.46
14,Ian Rush,1993-05-08,31.548,39250,450,234,231,270,267,0.47,0.46
14,Ian Rush,1993-09-01,31.866,39790,456,236,233,270,267,0.47,0.46
14,Ian Rush,1993-10-23,32.008,40319,462,237,234,270,267,0.47,0.46
14,Ian Rush,1993-12-08,32.134,40790,468,239,236,270,267,0.47,0.46
14,Ian Rush,1994-01-04,32.208,41322,474,240,237,270,267,0.47,0.46
14,Ian Rush,1994-02-26,32.353,41862,480,244,241,270,267,0.47,0.46
14,Ian Rush,1994-04-02,32.449,42402,486,247,244,270,267,0.47,0.46
14,Ian Rush,1994-05-07,32.545,42942,492,248,245,270,267,0.47,0.46
14,Ian Rush,1994-09-24,32.928,43480,498,251,248,270,267,0.47,0.46
14,Ian Rush,1994-10-31,33.029,44002,504,252,249,270,267,0.47,0.46
14,Ian Rush,1994-12-18,33.161,44542,510,253,250,270,267,0.47,0.46
14,Ian Rush,1995-01-24,33.262,45082,516,255,252,270,267,0.47,0.46
14,Ian Rush,1995-04-02,33.448,45619,522,256,253,270,267,0.47,0.46
14,Ian Rush,1995-05-02,33.53,46159,528,260,257,270,267,0.47,0.46
14,Ian Rush,1995-09-26,33.933,46588,534,260,257,270,267,0.47,0.46
14,Ian Rush,1995-10-31,34.029,47051,540,262,259,270,267,0.47,0.46
14,Ian Rush,1996-03-23,34.423,47262,546,264,261,270,267,0.47,0.46
14,Ian Rush,1996-05-04,34.538,47408,552,265,262,270,267,0.47,0.46
14,Ian Rush,1996-09-07,34.883,47874,558,265,262,270,267,0.47,0.46
14,Ian Rush,1996-11-02,35.036,48407,564,265,262,270,267,0.47,0.46
14,Ian Rush,1996-12-21,35.17,48947,570,266,263,270,267,0.47,0.46
14,Ian Rush,1997-01-29,35.277,49392,576,268,265,270,267,0.47,0.46
14,Ian Rush,1997-03-12,35.392,49859,582,268,265,270,267,0.47,0.46
14,Ian Rush,1997-05-03,35.535,50399,588,268,265,270,267,0.47,0.46
14,Ian Rush,1997-10-04,35.956,50841,594,268,265,270,267,0.47,0.46
14,Ian Rush,1997-12-26,36.183,51206,600,269,266,270,267,0.47,0.46
14,Ian Rush,1999-01-02,37.202,51660,606,270,267,270,267,0.47,0.46
14,Ian Rush,1999-02-03,37.29,51840,608,270,267,270,267,0.47,0.46
15,Juan Pizzi,1991-09-08,23.253,15,1,0,0,104,86,0.58,0.48
15,Juan Pizzi,1991-11-10,23.425,255,6,1,1,104,86,0.58,0.48
15,Juan Pizzi,1991-12-22,23.54,699,12,4,4,104,86,0.58,0.48
15,Juan Pizzi,1992-02-09,23.674,1210,18,9,9,104,86,0.58,0.48
15,Juan Pizzi,1992-03-22,23.789,1695,24,11,11,104,86,0.58,0.48
15,Juan Pizzi,1992-05-10,23.923,2162,30,13,13,104,86,0.58,0.48
15,Juan Pizzi,1992-09-12,24.266,2649,36,16,15,104,86,0.58,0.48
15,Juan Pizzi,1992-10-25,24.383,3144,42,18,16,104,86,0.58,0.48
15,Juan Pizzi,1992-12-20,24.537,3535,48,21,18,104,86,0.58,0.48
15,Juan Pizzi,1993-02-20,24.706,4012,54,25,18,104,86,0.58,0.48
